COMPLAINT ID,COMPLAINT TYPE,STREET NUMBER FROM,STREET NUMBER TO,DIRECTION,STREET NAME,STREET TYPE,INSPECTOR,COMPLAINT DATE,COMPLAINT DETAIL,INSPECTION LOG,DATA SOURCE,Modified Date
DOECOMP19875,Noise Complaint,4118,,N,CICERO,AVE,35,01/24/1995,FAMILY FOOD MARKET                  NOISE FROM UNLOADING TRUCKS AT 4:45 AM IF IT SNOWS TRUCKS COME AT 2:30 AM VERBAL WARNING GIVEN. (TELEPHONE RECORD).,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
DOECOMP8769,Noise Complaint,2019,,N,OAK PARK,AVE,16,02/01/1994,M & M MARS COMPANY                  NOISE FROM THE TRUCKS. M & M MARS COMPANY.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
DOECOMP7763,Noise Complaint,1911,,S,MICHIGAN,AVE,120,09/01/2009,LA CANTINA RESTAURANT               FAN ON ROOF IS VERY LOUD.  FAN WAS NOT EXCESSIVELY LOUD AT THE TIME OF INSPECTION.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
DOECOMP13368,Noise Complaint,2650,,W,DEVON,AVE,137,10/26/2010,RESIDENTIAL BLDG.                   CONTRACTOR'S DOING WORK BEFORE ORDINANCE HOURS AT 7 AM CREATING LOUD NOISE.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
DOECOMP8079,Noise Complaint,1942,,W,RACE,AVE,120,05/06/2008,RESIDENTIAL AREA                    ELECTRONIC BIRD DISTRESS CALL MACHINE BROADCASTING FOR AN ACRE VERY LOUD AND ANNOYING. OBSERVED NO NOISE AT THIS TIME.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
DOECOMP6005,Noise Complaint,162,,E,GRAND,AVE,77,02/03/2005,ROOF TOP MECHANICAL EQUIPMENT IS MAKING NOISE AT NIGHT.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
DOECOMP6162,Noise Complaint,1701,,N,WESTERN,AVE,35,04/05/2006,1001 NORTH INC.                     CONTRACTOR'S START WORK BEFORE ORDINANCE HOURS AT 7 AM WITH HEAVY MACHINERY CAUSING LOUD NOISE. OBSERVED NO ACTIVITY OR NOISE AT THE TIME OF INSPECTION.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
DOECOMP7363,Noise Complaint,1808,,N,KEDVALE,AVE,9,08/19/1998,THERE IS A ILLEGAL AUTO REPAIR PAINT SHOP THAT OPED UP & THEY WORK ON CARS CAUSING NOISE & FUMES. HE WAS STORING VEHICLE FOR A USED DEALERSHIP.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
DOECOMP18622,Noise Complaint,3734,,N,SOUTHPORT,AVE,81,06/02/2003,BLUE BAYOU                          PLEASE CALL COMPLAINANT FOR NOISE READINGS HVAC SYSTEM CAUSING EXCESSIVE NOISE UNDER COMPLAINT HOUSE.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
DOECOMP150,Noise Complaint,100,,W,GRAND,AVE,11,06/10/1999,FADO'S RESTAURANT                   3 LARGE UNIT (REFRIG) ON GROUND CAUSING LOUD NOISE 24 HOURS GOING ON & OFF. THE UNITS WERE IN OPERATION ALSO IN OPERATIONW AS THE CENTRAL A/C.3,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
DOECOMP9318,Noise Complaint,2141,,N,CLIFTON,AVE,22,07/30/2002,WALTERS CONSTRUCTION                EARLY MORNNG CONST BEFORE ORDINANCE HOURS AT 7:30 AM. OBSERVED CONSTRUCTION OPERATING HEAVY EQUIPMENT BEFORE ORDINANCE HOURS.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
DOECOMP8430,Noise Complaint,2011,,N,SOUTHPORT,AVE,76,02/07/2001,FINKLE & SONS                       LOUD NOISE IS COMING FROM INSIDE OF FACTORY. THE ONLY NOISE IS FROM THE INSIDE FAILITY OPERATION WAREHOUSE SUPERINTENDENT WAS NOT AWARE OF COMPLAIN,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
DOECOMP13410,Noise Complaint,2652,,N,LARAMIE,AVE,120,02/24/2010,"CHURCH                              RESIDENTS ARE COMPLAINING BECAUSE OF THE NOISE LEVEL IS TOO HIGH. THE MUSIC DISTURBANCE CAN BE HEARD ON SAT'S 7 AM TO ABOUT NOON AND THAN AT 6 PM. CONTINUS ON TUE'S, WED'S AND SUN. OBSERVED NO NOISE AT THE TIME OF INSPECTION.",MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
DOECOMP11339,Noise Complaint,2417,,N,CLYBOURN,AVE,81,04/26/2001,RESIDENTIAL AREA                    CONST WORK BEING DONE AFTER ORDINANCE HOURS AT 10:00 PM CAUSING LOUD NOISE.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
DOECOMP1653,Noise Complaint,11,,S,WABASH,AVE,135,03/25/2009,COMMERCIAL BLDG.                    INDUSTRIAL FAN ON ROOF IS BROKEN AND VERY NOISY 24/7.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
DOECOMP5306,Noise Complaint,1514,,W,OLIVE,AVE,67,05/21/2004,RESIDENTIAL BLDG.                   STARTING CONST WORK AT 7 AM MAKING A LOT OF NOISE. NO EARLY MORNING CONSTRUCTION OCCURRING.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
DOECOMP10491,Noise Complaint,2261,,N,CLYBOURN,AVE,77,05/11/2007,WE'LL CLEAN CARS                    NOISE COMING FROM FACILITY USING A SPRAY GUNS AND CARS.  ACTIVITY NOT PROVIDED FOR IN DOE SECTIONS OF THE NOISE CODE. REFERRED TO DBAL.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
DOECOMP12224,Noise Complaint,2501,,S,KEDZIE,AVE,81,01/28/2008,VOLKAN CLUB                         VERY LOUD NOISE COMING FROM FACILITY BETWEEN 8 PM - 2 AM LIVE BANDS. THE FACILITY WAS CLOSED AT THE TIME OF INSPECTION.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
DOECOMP18024,Noise Complaint,3633,,N,LAKEWOOD,AVE,77,05/21/2009,CONSTRUCTION SITE                   CHECK FOR CONSTRUCTION WORK CONDUCTED AFTER 9 PM. OBSERVED NO ACTIVITY AT THIS TIME.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
DOECOMP19474,Noise Complaint,3924,,N,CICERO,AVE,11,05/23/1995,MR. SUBMARINE                       NOISE FROM VERY LOUD SPEAKER.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
DOECOMP5592,Noise Complaint,1599,,W,ELMDALE,AVE,81,06/08/2010,SENN HIGH SCHOOL                    CONTRACTOR'S ARE WORKING AFTER ORDINANCE HOURS 8 PM CREATING LOUD NOISE WITH DUMPING HUGH METAL PIPES INTO DUMPSTER. INVESTIGATION DETECTED NO AUDIBLE NOISE HOWEVER I DID INTERVIEW WORKER JAIME SARNA AND REVIEWED CITY ORDINANCE 11-4-2835 WAS ADVISED NOV WOULD BE ISSUED FOR ANY SUBSTANTIATED VIOLATION.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
DOECOMP17245,Noise Complaint,3457,,N,SOUTHPORT,AVE,35,06/25/1996,CHINA LITE RESTAURANT               EXHAUST FAN CAUSING VERY LOUD NOISE & STRONG ODORS.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
DOECOMP15347,Noise Complaint,3118,,N,CLYBOURN,AVE,76,08/14/2000,CHICAGO COPPER                      SANDING & SCRAPING OF METAL AS WELL SPRAY PAINTING & CHEMICAL STRIPPING CAUSING NOISE & FUMES. GARAGE DOORS OPEN ALSO SLIGHT ODOR FROM METAL SAND,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
DOECOMP3132,Noise Complaint,1300,,W,WELLINGTON,AVE,81,01/30/2008,WELLINGTON BAR                      VERY LOUD NOISE COMING FROM FACILITY. OBSERVED NO NOISE AT THE TIME OF INSPECTION.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
DOECOMP14627,Noise Complaint,3010,,N,LINCOLN,AVE,16,12/10/1993,VERY LOUD NOISE FROM BAND.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
DOECOMP10677,Noise Complaint,2329,,W,BIRCHWOOD,AVE,11,06/16/1999,RESIDENTIAL TOWNHOUSE               LOUD MUSIC FROM STEREO. FOUND NO MUSIC AUDIBLE AS REPORTED. COMPLAINANT WAS ADVISED OF ORDINANCE & TOLD TO CONTACT DOE OR CPD AS NECESSARY.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
DOECOMP18642,Noise Complaint,3819,,N,ASHLAND,AVE,76,10/05/2004,CY'S CRAB HOUSE                     RESTAURANT EXHAUST FAN EMITTING HIGH PITCHED LOUD NOISE DISTURBING RESIDENTS IN THE NEIGHBORHOOD. KITCHEN EXHAUST FAIN IN USE CAUSING LOUD RATTLING NOISE. SPOKE WITH MANAGER WITNESSED NOISE WILL CONTACT A SERVICE COMPANY FOR REPAIR.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
DOECOMP18420,Noise Complaint,3810,,N,OCTAVIA,AVE,130,08/06/2007,RESIDENTIAL BLDG.                   CALLER STATES THAT 3812 IS COMPLAINING ABOUT FUMES FROM CONSTRUCTION SITE BEFORE ORDINANCE HOURS AT 7 AM RUNNING 2 GAS GENERATORS. NO NOISE OBSERVED BEYOND PROPERTY LINE. AN AIR COMPRESSOR WAS OPERATING INSIDE THE GARAGE OF THE RESIDENCE. VERBAL WARNING NOT TO USE POWERED EQUIPMENT BEFORE 8 AM.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
DOECOMP8138,Noise Complaint,2006,,N,RACINE,AVE,56,01/11/2008,CONSTRUCTION SITE                   CALLER STATES THAT VERY LOUD NOISE COMING FROM ABOVE LOCATION. SPOKE WITH MR. BAKER HE STATED CONSTRUCTION OPERATIONS START AT 8 AM. HE FELT THE NOISE WAS TOO LOUD AND CONSTRUCTION IS IN A COURT WAY BUILDING WHERE SOUND LEVELS ARE AMPLIFIED. HE ALSO STATED THEY ARE IN COMPLIANCE WITH CONSTRUCTION SITE ORDINANCE. I GAVE HIM THE COMPLAINT LINE NUMBER JUST IN CASE THEY START BEFORE 8 AM.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
DOECOMP19206,Noise Complaint,3944,,N,SAWYER,AVE,81,05/09/2005,SBC                                 VERY LOUD GENERATOR IN REAR AT NIGHT. RESPONDENT CAUSED AND ALLOWED SOUND PRESSURE LEVEL TO EXCEED 55 DBA WITHIN A RESIDENCE AFTER 9:00 PM.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
DOECOMP9971,Noise Complaint,2245,,N,MAJOR,AVE,48,03/19/2001,RESIDENTIAL AREA                    LOUD NOISE IS JARRING NEIGHBORS WINDOWS. I DID NOT FIND ANY NOISE AT THE TIME OF INSPECTION.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
DOECOMP8500,Noise Complaint,2000,,N,RACINE,AVE,25,07/01/1994,CHECK NOISE LEVEL FROM EXHAUST FAN COMING THRU VENTILATION.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
DOECOMP21506,Noise Complaint,4454,,S,WOLCOTT,AVE,67,08/31/2007,TRUCKING COMPANY                    BUSINESS IS CREATING NOISE BEFORE ORDINANCE HOURS AT 3 AM. OBSERVED NO NOISE AT THE TIME OF INSPECTION.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
DOECOMP16734,Noise Complaint,3415,,N,KILDARE,AVE,81,02/15/2001,RESIDENTIAL BLDG.                   HOSE FROM RESIDENTIAL UNIT LIQUID SEWAGE PUMPED INTO ALLEY.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
DOECOMP1718,Noise Complaint,10700,,S,EBERHART,AVE,16,07/21/1995,RESIDENTIAL AREA                    REHAB APARTMENT BUILDING BEFORE ORDINANCE HOURS START AT 6:00 AM.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
DOECOMP1624,Noise Complaint,1116,,W,ARMITAGE,AVE,120,06/12/2009,DEE'S RESTAURANT                    VERY LOUD EXHAUST FAN ON TOP OF ROOF. FOUND OWNER OF TARANTINOS ADMITTED HIS FAN NEEDED REPAIR. HE WILL CALLED TO HAVE THE HVAC FIX.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
DOECOMP11751,Noise Complaint,2526,,W,NORTH,AVE,69,12/28/2000,"CULTO EVANGELIST                    CHURCH IS BELOW HER AND EVERY 2 DAYS THEY HAVE SERVICE,NOISE IS TO MUCH-STARTS AT 8:30P.M.-10:30 OR LATER. FACILITY WAS CLOSED AT TIME OF INSPECTN",MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
DOECOMP1449,Noise Complaint,1102,,W,DIVERSEY,AVE,46,12/13/1999,RONAN CONSTRUCTION                  DOING CONST BEFORE ORDINANCE HOURS BEGIN AT 6:30. SPOKE WITH EMPLOYEE & REMINDED HIM NOT TO USE POWERED TOOLS OR MAKE EXCESS NOISE BEFORE 8 AM,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
DOECOMP8332,Noise Complaint,200,,S,MICHIGAN,AVE,14,01/02/1997,PUBLIC WAY                          SAXAPHONE PLYER VERY LOUD MUSIC ALSO CALLED 1/3/97 PALYING FROM 10:00 AM - 5:00 PM. NO SAXAPHONE PALYER AROUND AT TIME OF INSPECTION.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
DOECOMP9795,Noise Complaint,2140,,N,LINCOLN,AVE,50,10/15/1997,TOULOUSE RESTAURANT                 NOISE FROM A/C UNIT. BLDG INSPECTOR SAM & TATYANA WENT TO THE ROOF OF THE WND FLR ADDITION TO OBSERV THE A/C UNIT. I ADVISED HIM TO INSPECT THE A/C SYS,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
DOECOMP14532,Noise Complaint,2944,,W,DEVON,AVE,24,06/06/1994,TEL-AVIN BAKERY                     SENIOR CAN'T SLEEP BECAUSE BAKERY ON SIDE MAKING LOUD NOISE WITH RACKS. TEL-AVIN BAKERY.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
DOECOMP1252,Noise Complaint,1100,,W,FULLERTON,AVE,81,05/30/2003,DEPAUL UNIVERSITY                   HAVING A CONCERT CAUSING VERY LOUD NOISE. I WAS UNABLE TO DETECT ANY MUSIC OR UNUSUAL NOISE IN THE IMMEDIATE OR SURROUNDING AREAS.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
DOECOMP778,Noise Complaint,10300,,S,TORRENCE,AVE,16,08/05/1993,NOISE FROM TRAIN WHISTLE MAKES LOUD NOISE.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
DOECOMP10446,Noise Complaint,2242,,N,KEDZIE,AVE,137,08/30/2010,WOODRIDGE NURSING HOME              LOUD NOISE FROM LOADING/UNLOADING ALSO NO FENCE SURROUNDING LOADING DOCK. RENOVATION OWRK ON GOING. NO ACTIVITY OBSERVED AT THIS TIME. CONSTRUCTION STARTS AT 8 AM. INFORMED MAINTENANCE MANAGE OF ORDINANCE AND TO NOTIFY CONTRACTOR'S ON SITE OF ORDINANCE.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
DOECOMP10596,Noise Complaint,2323,,N,SOUTHPORT,AVE,76,11/05/2003,RESIDENTIAL BLDG.                   VERY UNCLEAN CONST SITE. DUST IS GOING EVERYWHERE FROM CUT MASONRY WITHOUT THE USE OF A WET SAW. CONSTRUCTION IN PROGRESS. MASONRY CREW ON THE SITE FAIRLY CLEAN NO BRICK CUTTING OBSERVED.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
DOECOMP18682,Noise Complaint,3820,,S,ARCHER,AVE,122,07/03/2007,CITGO GAS STATION                   CAR WASHING MACHINE MAKING LOUD NOISES FROM 7 AM TIL 10 PM. CAR WAS DRYER OPERATING STARTING AT 7 AM HOMES ARE 100 FT FROM SOURCE. FOLLOWED UP BY CHRIS L. ON JULY 6. CAR WAS WAS NOT OPERATING DURING FOLLOW UP INSPECTION.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
DOECOMP17125,Noise Complaint,3358,,N,SHEFFIELD,AVE,81,10/02/2006,BAR                                 VERY LOUD ENTERTAINMENT NOISE. I DIDN'T DETECTED ANY NOISE AT THE TIME OF INSPECTION.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
DOECOMP21260,Noise Complaint,4349,,N,TRIPP,AVE,74,10/18/1999,RESIDENTIAL BLDG.                   LARGE GENERATOR IN BACKYARD RUNNING CONSTANTLY VERY LOUD NOISE. GENERATOR WAS ONLY BEEN USED DURING THE POWER OUTRAGE FOR DIALYSIS.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
DOECOMP13116,Noise Complaint,2701,,N,MILDRED,AVE,22,09/22/2010,NATIONAL ROOFING                    WORKERS ARE DOING CONSTRUCTION WORK BEFORE ORDINANCE HOURS CREATING LOUD NOISE 7AM. I SPOKE WITH THE FOREMAN AND EXPLAIN TO HIM ABOUT THE CITY ORDINANCE REGARDING NOISE. HE STATED THAT THEY WILL COMPLY.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
DOECOMP21079,Noise Complaint,425,,S,WABASH,AVE,22,01/12/2011,POWER CONSTRUCTION                  DOING CONSTRUCTION WORK STARTING AT 7 AM CREATING LOUD NOISE. I GAVE THE SUPERINTENDENT A VERBAL WARNING ABOUT EARLY MORNING CONSTRUCTION SHOULD NOT START BEFORE 8 AM.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
DOECOMP17914,Noise Complaint,3652,,N,LINCOLN,AVE,81,10/11/2001,TAPAS BAR                           NOISE FROM BAR SPEAKERS CREATING DISTURBANCE AT MIDNIGHT. CANVASSING IMMEDIATE SURROUNDING AREAS  I WAS UNABLE TO LOCATED THE BAR/TAVERN IN QUESTN.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
DOECOMP14819,Noise Complaint,3026,3030,N,SEMINARY,AVE,67,06/16/1999,RESIDENTIAL AREA                    NEW CONSTRUCTION STARTING AT 7:15 AM. OWNER WAS INFORMED ABOUT CITY NOISE ORDINANCE & IS TOLD IF CAUGHT VILATING CITY NOISE ORDINANCE NOV WILL BE,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
DOECOMP16680,Noise Complaint,3336,3342,N,MILWAUKEE,AVE,35,09/20/1994,TURYSTYCZNA RESTUARANT              VERY LOUD NOISE AT LOUNGE.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
DOECOMP10986,Noise Complaint,2300,,W,ST PAUL,AVE,76,12/08/2000,ST PAUL LOFTS                       WORKERS STARTING TO WORK BEFORE ORDIANCE HRS.BET- WEEN 6:30A.M.-7:00A.M. LEAVING TRUCKS IDLING CAUSING NOISE. INFORMED FOREMAN THE ORDINANCE HOUR,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
DOECOMP15324,Noise Complaint,3024,,N,CLYBOURN,AVE,76,08/30/2005,ARTISAN STONE WORK                  MARBLE CUTTING BUSINESS KEEPS THEIR DOORS OPEN MOST OF THE DAYS WHICH MAKES NOISE EVEN LOUDER FOR NEIGHBORS - FROM 8:00 AM UNTIL THE EVENING HOURS. OBSERVED WORKERS IN THE SHOP OF 3020-24 N CLYBOURN CUTTING AND FABRICATING MARBLE PIECES. WATER WAS USED FOR DUST CONTROL. THE SHOP DOOR WAS OPEN ALLOWING SAWING NOISE TO BE EMITTED INTO THE ATMOSPHERE. NO BUSINESS LICENSES OR PERMIT WERE POSTED OR PRESENTED DURING THE INSPECTION. I WILL CONTACTE THE OWNER FOR MORE INFORMATION AND TAKE RURTHER ENFORCEMENT AS NEEDED.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
DOECOMP15950,Noise Complaint,3146,3148,S,INDIANA,AVE,132,09/27/2007,"RESIDENTIAL AREA                    CALLER STATES THAT WORKERS ARE STARTING WORK AT 6:45 AM BEFORE ORDINANCE HOURS, CAUSING EXCESSIVE  NOISES, ALSO CEMENT TRUCKS ARE CAUSING LOUD NOISES. NO ONE CURRENTLY AT LOCATION DUE TO WRONG ADDRESS. JUST TOOK PICTURES OF AREA ON A BLDG THAT COULD BE THE RIGHT SITE.",MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
DOECOMP9579,Noise Complaint,219,,S,RACINE,AVE,74,04/06/2000,RESIDENTAL AREA                     AT ABOVE ADDRESS THERE IS JACKHAMMERING AND POWER TOOLS MAKING NOISE AT 7:00 A.M.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
DOECOMP9893,Noise Complaint,2242,,N,LINCOLN,AVE,81,11/03/2008,SKY BAR                             NOISE COMING FROM LOUD MUSIC. FOUND THE FACULITY CLOSED.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
DOECOMP9907,Noise Complaint,2200,,N,WESTERN,AVE,69,12/03/2001,WISCO WELDING SUPPLIES              LOADING & UNLOADING BEFORE ORDINANCE HOURS AT 6:30 AM ALSO TRUCKS HAVE LOUD BEEP WHEN BACKING UP.  OBSERVED WORK AT THE SITE BUT NO LOADING OR UNLOADING.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
